recv,location,TagCode,day,count
18002,Bench_test_2,FAB2,2018-11-05,83
18002,Bench_test_2,FAB2,2018-11-06,27
18002,Bench_test_2,FAB2,2018-11-07,82
18002,Bench_test_2,FAB2,2018-11-08,55
18002,Bench_test_2,FAB2,2018-11-09,2
18002,Bench_test_2,FAB5,2018-11-02,260
18002,Bench_test_2,FAB5,2018-11-03,1245
18002,Bench_test_2,FAB5,2018-11-04,1242
18002,Bench_test_2,FAB5,2018-11-05,1235
18002,Bench_test_2,FAB5,2018-11-06,1234
18002,Bench_test_2,FAB5,2018-11-07,1239
18002,Bench_test_2,FAB5,2018-11-08,1248
18003,TowerBr3,FA5A,2018-11-02,281
18003,TowerBr3,FA5A,2018-11-03,1323
18003,TowerBr3,FA5A,2018-11-04,1317
18003,TowerBr3,FA5A,2018-11-05,1311
18003,TowerBr3,FA5A,2018-11-06,1316
18003,TowerBr3,FA5A,2018-11-07,1311
18003,TowerBr3,FA5A,2018-11-08,1311
18003,TowerBr3,FA6A,2018-11-04,1
18003,TowerBr3,FADA,2018-11-02,56
18003,TowerBr3,FADA,2018-11-03,237
18003,TowerBr3,FADA,2018-11-04,218
18003,TowerBr3,FADA,2018-11-05,282
18003,TowerBr3,FADA,2018-11-06,277
18003,TowerBr3,FADA,2018-11-07,284
18003,TowerBr3,FADA,2018-11-08,240
18003,TowerBr3,FAEA,2018-11-03,1
18003,TowerBr3,FCAA,2018-11-02,84
18003,TowerBr3,FCAA,2018-11-03,264
18003,TowerBr3,FCAA,2018-11-04,267
18003,TowerBr3,FCAA,2018-11-05,245
18003,TowerBr3,FCAA,2018-11-06,255
18003,TowerBr3,FCAA,2018-11-07,308
18003,TowerBr3,FCAA,2018-11-08,289
18006,BeniciaRT_12,F9AA,2018-11-02,1
18006,BeniciaRT_12,F9AA,2018-11-05,1
18006,BeniciaRT_12,F9AA,2018-11-09,1
18006,BeniciaRT_12,FAA4,2018-11-02,43
18006,BeniciaRT_12,FAA4,2018-11-03,142
18006,BeniciaRT_12,FAA4,2018-11-04,113
18006,BeniciaRT_12,FAA4,2018-11-05,143
18006,BeniciaRT_12,FAA4,2018-11-06,128
18006,BeniciaRT_12,FAA4,2018-11-07,151
18006,BeniciaRT_12,FAA4,2018-11-08,132
18006,BeniciaRT_12,FAEA,2018-11-02,16
18006,BeniciaRT_12,FAEA,2018-11-03,132
18006,BeniciaRT_12,FAEA,2018-11-04,83
18006,BeniciaRT_12,FAEA,2018-11-05,70
18006,BeniciaRT_12,FAEA,2018-11-06,92
18006,BeniciaRT_12,FAEA,2018-11-07,103
18006,BeniciaRT_12,FAEA,2018-11-08,68
18006,BeniciaRT_12,FB56,2018-11-02,172
18006,BeniciaRT_12,FB56,2018-11-03,1338
18006,BeniciaRT_12,FB56,2018-11-04,1345
18006,BeniciaRT_12,FB56,2018-11-05,1359
18006,BeniciaRT_12,FB56,2018-11-06,1333
18006,BeniciaRT_12,FB56,2018-11-07,1341
18006,BeniciaRT_12,FB56,2018-11-08,1339
18007,RT_OldRiver,F9AA,2018-11-07,1
18007,RT_OldRiver,FA52,2018-11-03,1
18007,RT_OldRiver,FA54,2018-11-02,283
18007,RT_OldRiver,FA54,2018-11-03,1344
18007,RT_OldRiver,FA54,2018-11-04,1333
18007,RT_OldRiver,FA54,2018-11-05,1349
18007,RT_OldRiver,FA54,2018-11-06,1337
18007,RT_OldRiver,FA54,2018-11-07,1337
18007,RT_OldRiver,FA54,2018-11-08,1342
18007,RT_OldRiver,FA55,2018-11-07,1
18007,RT_OldRiver,FAA2,2018-11-09,1
18007,RT_OldRiver,FAD2,2018-11-09,1
18008,BeniciaRT_02,FA2A,2018-11-02,74
18008,BeniciaRT_02,FA2A,2018-11-03,326
18008,BeniciaRT_02,FA2A,2018-11-04,300
18008,BeniciaRT_02,FA2A,2018-11-05,272
18008,BeniciaRT_02,FA2A,2018-11-06,281
18008,BeniciaRT_02,FA2A,2018-11-07,355
18008,BeniciaRT_02,FA2A,2018-11-08,399
18008,BeniciaRT_02,FAA2,2018-11-02,292
18008,BeniciaRT_02,FAA2,2018-11-03,1355
18008,BeniciaRT_02,FAA2,2018-11-04,1366
18008,BeniciaRT_02,FAA2,2018-11-05,1350
18008,BeniciaRT_02,FAA2,2018-11-06,1352
18008,BeniciaRT_02,FAA2,2018-11-07,1358
18008,BeniciaRT_02,FAA2,2018-11-08,1370
18008,BeniciaRT_02,FACA,2018-11-03,6
18008,BeniciaRT_02,FACA,2018-11-04,5
18008,BeniciaRT_02,FACA,2018-11-05,5
18008,BeniciaRT_02,FACA,2018-11-06,5
18008,BeniciaRT_02,FACA,2018-11-07,7
18008,BeniciaRT_02,FACA,2018-11-08,2
18092,GeorgSlRT_2.2,FB2A,2018-11-02,287
18092,GeorgSlRT_2.2,FB2A,2018-11-03,1366
18092,GeorgSlRT_2.2,FB2A,2018-11-04,1380
18092,GeorgSlRT_2.2,FB2A,2018-11-05,1346
18092,GeorgSlRT_2.2,FB2A,2018-11-06,1335
18092,GeorgSlRT_2.2,FB2A,2018-11-07,1349
18092,GeorgSlRT_2.2,FB2A,2018-11-08,1114
18092,GeorgSlRT_2.2,FBAA,2018-11-02,273
18092,GeorgSlRT_2.2,FBAA,2018-11-03,1306
18092,GeorgSlRT_2.2,FBAA,2018-11-04,1305
18092,GeorgSlRT_2.2,FBAA,2018-11-05,1309
18092,GeorgSlRT_2.2,FBAA,2018-11-06,1319
18092,GeorgSlRT_2.2,FBAA,2018-11-07,1324
18092,GeorgSlRT_2.2,FBAA,2018-11-08,1308
157002,TowerBr2,FA5A,2018-11-09,234
157002,TowerBr2,FA5A,2018-11-10,1352
157002,TowerBr2,FA5A,2018-11-11,1330
157002,TowerBr2,FA5A,2018-11-12,1276
157002,TowerBr2,FA5A,2018-11-13,1340
157002,TowerBr2,FA5A,2018-11-14,1265
157002,TowerBr2,FA5A,2018-11-15,1336
157002,TowerBr2,FADA,2018-11-09,231
157002,TowerBr2,FADA,2018-11-10,1103
157002,TowerBr2,FADA,2018-11-11,1133
157002,TowerBr2,FADA,2018-11-12,1010
157002,TowerBr2,FADA,2018-11-13,1045
157002,TowerBr2,FADA,2018-11-14,993
157002,TowerBr2,FADA,2018-11-15,1053
157002,TowerBr2,FCAA,2018-11-09,127
157002,TowerBr2,FCAA,2018-11-10,784
157002,TowerBr2,FCAA,2018-11-11,781
157002,TowerBr2,FCAA,2018-11-12,659
157002,TowerBr2,FCAA,2018-11-13,806
157002,TowerBr2,FCAA,2018-11-14,749
157002,TowerBr2,FCAA,2018-11-15,798
157003,I80-50_Br2,F96A,2018-11-09,233
157003,I80-50_Br2,F96A,2018-11-10,1387
157003,I80-50_Br2,F96A,2018-11-11,1373
157003,I80-50_Br2,F96A,2018-11-12,1327
157003,I80-50_Br2,F96A,2018-11-13,1237
157003,I80-50_Br2,F96A,2018-11-14,1296
157003,I80-50_Br2,F96A,2018-11-15,1383
157003,I80-50_Br2,FA55,2018-11-09,57
157003,I80-50_Br2,FA55,2018-11-10,703
157003,I80-50_Br2,FA55,2018-11-11,916
157003,I80-50_Br2,FA55,2018-11-12,616
157003,I80-50_Br2,FA55,2018-11-13,774
157003,I80-50_Br2,FA55,2018-11-14,867
157003,I80-50_Br2,FA55,2018-11-15,877
157003,I80-50_Br2,FA56,2018-11-09,9
157003,I80-50_Br2,FA56,2018-11-10,144
157003,I80-50_Br2,FA56,2018-11-11,80
157003,I80-50_Br2,FA56,2018-11-12,43
157003,I80-50_Br2,FA56,2018-11-13,63
157003,I80-50_Br2,FA56,2018-11-14,74
157003,I80-50_Br2,FA56,2018-11-15,108
157003,I80-50_Br2,FA6A,2018-11-09,3
157003,I80-50_Br2,FA6A,2018-11-10,10
157003,I80-50_Br2,FA6A,2018-11-11,12
157003,I80-50_Br2,FA6A,2018-11-15,1
157003,I80-50_Br2,FB52,2018-11-09,209
157003,I80-50_Br2,FB52,2018-11-10,760
157003,I80-50_Br2,FB52,2018-11-11,797
157003,I80-50_Br2,FB52,2018-11-12,645
157003,I80-50_Br2,FB52,2018-11-13,517
157003,I80-50_Br2,FB52,2018-11-14,512
157003,I80-50_Br2,FB52,2018-11-15,510
157004,TowerBr1,FA5A,2018-11-09,234
157004,TowerBr1,FA5A,2018-11-10,1350
157004,TowerBr1,FA5A,2018-11-11,1373
157004,TowerBr1,FA5A,2018-11-12,1350
157004,TowerBr1,FA5A,2018-11-13,1243
157004,TowerBr1,FA5A,2018-11-14,1346
157004,TowerBr1,FA5A,2018-11-15,1337
157004,TowerBr1,FACA,2018-11-13,1
157004,TowerBr1,FADA,2018-11-09,194
157004,TowerBr1,FADA,2018-11-10,1106
157004,TowerBr1,FADA,2018-11-11,1048
157004,TowerBr1,FADA,2018-11-12,853
157004,TowerBr1,FADA,2018-11-13,591
157004,TowerBr1,FADA,2018-11-14,916
157004,TowerBr1,FADA,2018-11-15,907
157004,TowerBr1,FCAA,2018-11-09,232
157004,TowerBr1,FCAA,2018-11-10,1358
157004,TowerBr1,FCAA,2018-11-11,1385
157004,TowerBr1,FCAA,2018-11-12,1384
157004,TowerBr1,FCAA,2018-11-13,1269
157004,TowerBr1,FCAA,2018-11-14,1354
157004,TowerBr1,FCAA,2018-11-15,1352
157005,I80-50_Br3,006F,2018-11-12,1
157005,I80-50_Br3,F95A,2018-11-13,1
157005,I80-50_Br3,F96A,2018-11-09,148
157005,I80-50_Br3,F96A,2018-11-10,392
157005,I80-50_Br3,F96A,2018-11-11,334
157005,I80-50_Br3,F96A,2018-11-12,181
157005,I80-50_Br3,F96A,2018-11-13,42
157005,I80-50_Br3,F96A,2018-11-14,39
157005,I80-50_Br3,F96A,2018-11-15,50
157005,I80-50_Br3,FA55,2018-11-09,227
157005,I80-50_Br3,FA55,2018-11-10,1352
157005,I80-50_Br3,FA55,2018-11-11,1351
157005,I80-50_Br3,FA55,2018-11-12,1350
157005,I80-50_Br3,FA55,2018-11-13,1348
157005,I80-50_Br3,FA55,2018-11-14,1349
157005,I80-50_Br3,FA55,2018-11-15,1318
157005,I80-50_Br3,FA56,2018-11-09,8
157005,I80-50_Br3,FA56,2018-11-10,206
157005,I80-50_Br3,FA56,2018-11-11,133
157005,I80-50_Br3,FA56,2018-11-12,102
157005,I80-50_Br3,FA56,2018-11-13,117
157005,I80-50_Br3,FA56,2018-11-14,89
157005,I80-50_Br3,FA56,2018-11-15,159
157005,I80-50_Br3,FA6A,2018-11-10,1
157005,I80-50_Br3,FB52,2018-11-09,230
157005,I80-50_Br3,FB52,2018-11-10,1373
157005,I80-50_Br3,FB52,2018-11-11,1371
157005,I80-50_Br3,FB52,2018-11-12,1371
157005,I80-50_Br3,FB52,2018-11-13,1370
157005,I80-50_Br3,FB52,2018-11-14,1369
157005,I80-50_Br3,FB52,2018-11-15,1340
157005,I80-50_Br3,FB55,2018-11-12,1
17124,BlGeorg_RT2.1,006F,2018-11-10,1
17124,BlGeorg_RT2.1,FA4A,2018-11-09,198
17124,BlGeorg_RT2.1,FA4A,2018-11-10,1205
17124,BlGeorg_RT2.1,FA4A,2018-11-11,1209
17124,BlGeorg_RT2.1,FA4A,2018-11-12,1195
17124,BlGeorg_RT2.1,FA4A,2018-11-13,1069
17124,BlGeorg_RT2.1,FA4A,2018-11-14,1216
17124,BlGeorg_RT2.1,FA4A,2018-11-15,1182
17124,BlGeorg_RT2.1,FA56,2018-11-10,1
17124,BlGeorg_RT2.1,FA56,2018-11-11,1
17124,BlGeorg_RT2.1,FA56,2018-11-12,1
17124,BlGeorg_RT2.1,FAD5,2018-11-09,62
17124,BlGeorg_RT2.1,FAD5,2018-11-10,471
17124,BlGeorg_RT2.1,FAD5,2018-11-11,478
17124,BlGeorg_RT2.1,FAD5,2018-11-12,408
17124,BlGeorg_RT2.1,FAD5,2018-11-13,349
17124,BlGeorg_RT2.1,FAD5,2018-11-14,451
17124,BlGeorg_RT2.1,FAD5,2018-11-15,438
17125,BeniciaRT_14,FA6A,2018-11-09,1
17125,BeniciaRT_14,FA6A,2018-11-10,1
17125,BeniciaRT_14,FA6A,2018-11-11,17
17125,BeniciaRT_14,FA6A,2018-11-12,5
17125,BeniciaRT_14,FA6A,2018-11-13,1
17125,BeniciaRT_14,FA6A,2018-11-14,1
17125,BeniciaRT_14,FA6A,2018-11-15,27
17125,BeniciaRT_14,FA6A,2018-11-16,27
17125,BeniciaRT_14,FA8A,2018-11-09,225
17125,BeniciaRT_14,FA8A,2018-11-10,1344
17125,BeniciaRT_14,FA8A,2018-11-11,1347
17125,BeniciaRT_14,FA8A,2018-11-12,1351
17125,BeniciaRT_14,FA8A,2018-11-13,1370
17125,BeniciaRT_14,FA8A,2018-11-14,1366
17125,BeniciaRT_14,FA8A,2018-11-15,1332
17125,BeniciaRT_14,FAA4,2018-11-09,33
17125,BeniciaRT_14,FAA4,2018-11-10,211
17125,BeniciaRT_14,FAA4,2018-11-11,156
17125,BeniciaRT_14,FAA4,2018-11-12,223
17125,BeniciaRT_14,FAA4,2018-11-13,257
17125,BeniciaRT_14,FAA4,2018-11-14,308
17125,BeniciaRT_14,FAA4,2018-11-15,232
17125,BeniciaRT_14,FAB5,2018-11-13,1
17125,BeniciaRT_14,FB56,2018-11-15,1
17126,BeniciaRT_11,F9AA,2018-11-09,22
17126,BeniciaRT_11,F9AA,2018-11-10,234
17126,BeniciaRT_11,F9AA,2018-11-11,246
17126,BeniciaRT_11,F9AA,2018-11-12,259
17126,BeniciaRT_11,F9AA,2018-11-13,254
17126,BeniciaRT_11,F9AA,2018-11-14,340
17126,BeniciaRT_11,F9AA,2018-11-15,280
17126,BeniciaRT_11,FA52,2018-11-11,2
17126,BeniciaRT_11,FA52,2018-11-12,3
17126,BeniciaRT_11,FA52,2018-11-13,4
17126,BeniciaRT_11,FA52,2018-11-14,7
17126,BeniciaRT_11,FA52,2018-11-15,11
17126,BeniciaRT_11,FA52,2018-11-16,6
17126,BeniciaRT_11,FAA4,2018-11-15,2
17126,BeniciaRT_11,FAA4,2018-11-16,3
17126,BeniciaRT_11,FAEA,2018-11-09,199
17126,BeniciaRT_11,FAEA,2018-11-10,1055
17126,BeniciaRT_11,FAEA,2018-11-11,905
17126,BeniciaRT_11,FAEA,2018-11-12,1060
17126,BeniciaRT_11,FAEA,2018-11-13,982
17126,BeniciaRT_11,FAEA,2018-11-14,1114
17126,BeniciaRT_11,FAEA,2018-11-15,1081
17126,BeniciaRT_11,FB56,2018-11-09,75
17126,BeniciaRT_11,FB56,2018-11-10,344
17126,BeniciaRT_11,FB56,2018-11-11,408
17126,BeniciaRT_11,FB56,2018-11-12,441
17126,BeniciaRT_11,FB56,2018-11-13,390
17126,BeniciaRT_11,FB56,2018-11-14,465
17126,BeniciaRT_11,FB56,2018-11-15,293
17127,BeniciaRT_13,F95A,2018-11-10,4
17127,BeniciaRT_13,F95A,2018-11-11,10
17127,BeniciaRT_13,F95A,2018-11-12,10
17127,BeniciaRT_13,F95A,2018-11-13,10
17127,BeniciaRT_13,F95A,2018-11-14,12
17127,BeniciaRT_13,F95A,2018-11-15,18
17127,BeniciaRT_13,FA8A,2018-11-10,24
17127,BeniciaRT_13,FA8A,2018-11-11,22
17127,BeniciaRT_13,FA8A,2018-11-12,25
17127,BeniciaRT_13,FA8A,2018-11-13,17
17127,BeniciaRT_13,FA8A,2018-11-14,18
17127,BeniciaRT_13,FA8A,2018-11-15,24
17127,BeniciaRT_13,FAA4,2018-11-09,233
17127,BeniciaRT_13,FAA4,2018-11-10,1381
17127,BeniciaRT_13,FAA4,2018-11-11,1383
17127,BeniciaRT_13,FAA4,2018-11-12,1378
17127,BeniciaRT_13,FAA4,2018-11-13,1406
17127,BeniciaRT_13,FAA4,2018-11-14,1403
17127,BeniciaRT_13,FAA4,2018-11-15,1367
17127,BeniciaRT_13,FB56,2018-11-09,2
17127,BeniciaRT_13,FB56,2018-11-10,31
17127,BeniciaRT_13,FB56,2018-11-11,52
17127,BeniciaRT_13,FB56,2018-11-12,46
17127,BeniciaRT_13,FB56,2018-11-13,37
17127,BeniciaRT_13,FB56,2018-11-14,55
17127,BeniciaRT_13,FB56,2018-11-15,44
17128,BeniciaRT_01,FA2A,2018-11-09,215
17128,BeniciaRT_01,FA2A,2018-11-10,1297
17128,BeniciaRT_01,FA2A,2018-11-11,1299
17128,BeniciaRT_01,FA2A,2018-11-12,1304
17128,BeniciaRT_01,FA2A,2018-11-13,1324
17128,BeniciaRT_01,FA2A,2018-11-14,1329
17128,BeniciaRT_01,FA2A,2018-11-15,1290
17128,BeniciaRT_01,FAA2,2018-11-09,2
17128,BeniciaRT_01,FAA2,2018-11-10,58
17128,BeniciaRT_01,FAA2,2018-11-11,83
17128,BeniciaRT_01,FAA2,2018-11-12,93
17128,BeniciaRT_01,FAA2,2018-11-13,69
17128,BeniciaRT_01,FAA2,2018-11-14,114
17128,BeniciaRT_01,FAA2,2018-11-15,84
17128,BeniciaRT_01,FAD4,2018-11-11,1
17130,Bench_test_1,FAA2,2018-11-12,1
17130,Bench_test_1,FAB2,2018-11-09,206
17130,Bench_test_1,FAB2,2018-11-10,1230
17130,Bench_test_1,FAB2,2018-11-11,1204
17130,Bench_test_1,FAB2,2018-11-12,1196
17130,Bench_test_1,FAB2,2018-11-13,1251
17130,Bench_test_1,FAB2,2018-11-14,1216
17130,Bench_test_1,FAB2,2018-11-15,1049
17130,Bench_test_1,FAB5,2018-11-09,150
17130,Bench_test_1,FAB5,2018-11-10,1130
17130,Bench_test_1,FAB5,2018-11-11,850
17130,Bench_test_1,FAB5,2018-11-12,926
17130,Bench_test_1,FAB5,2018-11-13,1000
17130,Bench_test_1,FAB5,2018-11-14,1081
17130,Bench_test_1,FAB5,2018-11-15,947
17133,BeniciaRT_05,FA94,2018-11-09,215
17133,BeniciaRT_05,FA94,2018-11-10,1281
17133,BeniciaRT_05,FA94,2018-11-11,1287
17133,BeniciaRT_05,FA94,2018-11-12,1278
17133,BeniciaRT_05,FA94,2018-11-13,1343
17133,BeniciaRT_05,FA94,2018-11-14,1376
17133,BeniciaRT_05,FA94,2018-11-15,1358
17133,BeniciaRT_05,FACA,2018-11-09,15
17135,I80-50_Br1,F96A,2018-11-09,8
17135,I80-50_Br1,F96A,2018-11-10,42
17135,I80-50_Br1,F96A,2018-11-11,44
17135,I80-50_Br1,F96A,2018-11-12,35
17135,I80-50_Br1,F96A,2018-11-13,43
17135,I80-50_Br1,F96A,2018-11-14,1
17135,I80-50_Br1,FA55,2018-11-09,93
17135,I80-50_Br1,FA55,2018-11-10,569
17135,I80-50_Br1,FA55,2018-11-11,542
17135,I80-50_Br1,FA55,2018-11-12,488
17135,I80-50_Br1,FA55,2018-11-13,436
17135,I80-50_Br1,FA55,2018-11-14,16
17135,I80-50_Br1,FA56,2018-11-09,205
17135,I80-50_Br1,FA56,2018-11-10,1323
17135,I80-50_Br1,FA56,2018-11-11,1324
17135,I80-50_Br1,FA56,2018-11-12,1159
17135,I80-50_Br1,FA56,2018-11-13,1347
17135,I80-50_Br1,FA56,2018-11-14,60
17135,I80-50_Br1,FB2A,2018-11-10,2
17135,I80-50_Br1,FB52,2018-11-09,48
17135,I80-50_Br1,FB52,2018-11-10,440
17135,I80-50_Br1,FB52,2018-11-11,434
17135,I80-50_Br1,FB52,2018-11-12,243
17135,I80-50_Br1,FB52,2018-11-13,291
17135,I80-50_Br1,FB52,2018-11-14,19
17136,BlGeorg_RT1.1,FACA,2018-11-10,1
17136,BlGeorg_RT1.1,FB55,2018-11-09,218
17136,BlGeorg_RT1.1,FB55,2018-11-10,820
17136,BlGeorg_RT1.1,FB55,2018-11-11,990
17136,BlGeorg_RT1.1,FB55,2018-11-12,789
17136,BlGeorg_RT1.1,FB55,2018-11-13,482
17136,BlGeorg_RT1.1,FB6A,2018-11-09,83
17136,BlGeorg_RT1.1,FB6A,2018-11-10,517
17136,BlGeorg_RT1.1,FB6A,2018-11-11,450
17136,BlGeorg_RT1.1,FB6A,2018-11-12,593
17136,BlGeorg_RT1.1,FB6A,2018-11-13,297
17138,BeniciaRT_16,FA6A,2018-11-10,2
17138,BeniciaRT_16,FA6A,2018-11-11,3
17138,BeniciaRT_16,FA6A,2018-11-12,5
17138,BeniciaRT_16,FA6A,2018-11-13,4
17138,BeniciaRT_16,FA6A,2018-11-14,9
17138,BeniciaRT_16,FA6A,2018-11-15,3
17138,BeniciaRT_16,FA6A,2018-11-16,10
17138,BeniciaRT_16,FA96,2018-11-14,1
17138,BeniciaRT_16,FAD2,2018-11-09,212
17138,BeniciaRT_16,FAD2,2018-11-10,1271
17138,BeniciaRT_16,FAD2,2018-11-11,1247
17138,BeniciaRT_16,FAD2,2018-11-12,1267
17138,BeniciaRT_16,FAD2,2018-11-13,1299
17138,BeniciaRT_16,FAD2,2018-11-14,1318
17138,BeniciaRT_16,FAD2,2018-11-15,1405
17138,BeniciaRT_16,FAD6,2018-11-10,1
17139,BlGeorg_RT1.2,006D,2018-11-12,1
17139,BlGeorg_RT1.2,006F,2018-11-15,1
17139,BlGeorg_RT1.2,FB55,2018-11-09,70
17139,BlGeorg_RT1.2,FB55,2018-11-10,489
17139,BlGeorg_RT1.2,FB55,2018-11-11,394
17139,BlGeorg_RT1.2,FB55,2018-11-12,489
17139,BlGeorg_RT1.2,FB55,2018-11-13,263
17139,BlGeorg_RT1.2,FB55,2018-11-14,180
17139,BlGeorg_RT1.2,FB55,2018-11-15,432
17139,BlGeorg_RT1.2,FB6A,2018-11-09,222
17139,BlGeorg_RT1.2,FB6A,2018-11-10,1322
17139,BlGeorg_RT1.2,FB6A,2018-11-11,1050
17139,BlGeorg_RT1.2,FB6A,2018-11-12,1316
17139,BlGeorg_RT1.2,FB6A,2018-11-13,782
17139,BlGeorg_RT1.2,FB6A,2018-11-14,510
17139,BlGeorg_RT1.2,FB6A,2018-11-15,1305
17140,GeorgSlRT_1.2,F95A,2018-11-15,1
17140,GeorgSlRT_1.2,FB54,2018-11-09,226
17140,GeorgSlRT_1.2,FB54,2018-11-10,1363
17140,GeorgSlRT_1.2,FB54,2018-11-11,1363
17140,GeorgSlRT_1.2,FB54,2018-11-12,1356
17140,GeorgSlRT_1.2,FB54,2018-11-14,1370
17140,GeorgSlRT_1.2,FB54,2018-11-15,1332
17141,BeniciaRT_15,FA6A,2018-11-09,208
17141,BeniciaRT_15,FA6A,2018-11-10,1259
17141,BeniciaRT_15,FA6A,2018-11-11,1251
17141,BeniciaRT_15,FA6A,2018-11-12,1256
17141,BeniciaRT_15,FA6A,2018-11-13,1264
17141,BeniciaRT_15,FA6A,2018-11-14,1289
17141,BeniciaRT_15,FA6A,2018-11-15,1249
17141,BeniciaRT_15,FA8A,2018-11-09,1
17141,BeniciaRT_15,FA8A,2018-11-11,12
17141,BeniciaRT_15,FA8A,2018-11-12,8
17141,BeniciaRT_15,FA8A,2018-11-13,2
17141,BeniciaRT_15,FA8A,2018-11-14,1
17141,BeniciaRT_15,FA8A,2018-11-15,7
17141,BeniciaRT_15,FA8A,2018-11-16,8
17141,BeniciaRT_15,FAD2,2018-11-09,1
17141,BeniciaRT_15,FAD2,2018-11-10,4
17141,BeniciaRT_15,FAD2,2018-11-11,5
17141,BeniciaRT_15,FAD2,2018-11-12,12
17141,BeniciaRT_15,FAD2,2018-11-13,3
17141,BeniciaRT_15,FAD2,2018-11-14,10
17141,BeniciaRT_15,FAD2,2018-11-15,9
17142,GeorgSlRT_1.1,FB54,2018-11-09,230
17142,GeorgSlRT_1.1,FB54,2018-11-10,1366
17142,GeorgSlRT_1.1,FB54,2018-11-11,1350
17142,GeorgSlRT_1.1,FB54,2018-11-12,1348
17142,GeorgSlRT_1.1,FB54,2018-11-13,723
17143,BeniciaRT_07,FAD4,2018-11-09,3
17143,BeniciaRT_07,FAD4,2018-11-10,7
17143,BeniciaRT_07,FAD4,2018-11-11,7
17143,BeniciaRT_07,FAD4,2018-11-12,22
17143,BeniciaRT_07,FAD4,2018-11-13,15
17143,BeniciaRT_07,FAD4,2018-11-14,17
17143,BeniciaRT_07,FAD4,2018-11-15,22
17143,BeniciaRT_07,FAD5,2018-11-13,1
17143,BeniciaRT_07,FAD6,2018-11-09,227
17143,BeniciaRT_07,FAD6,2018-11-10,1317
17143,BeniciaRT_07,FAD6,2018-11-11,1349
17143,BeniciaRT_07,FAD6,2018-11-12,1340
17143,BeniciaRT_07,FAD6,2018-11-13,1359
17143,BeniciaRT_07,FAD6,2018-11-14,1374
17143,BeniciaRT_07,FAD6,2018-11-15,1344
17143,BeniciaRT_07,FB5A,2018-11-10,2
17143,BeniciaRT_07,FB5A,2018-11-11,1
17143,BeniciaRT_07,FB5A,2018-11-12,5
17143,BeniciaRT_07,FB5A,2018-11-14,7
17143,BeniciaRT_07,FB5A,2018-11-15,7
17144,BlGeorg_RT2.2,FA4A,2018-11-09,45
17144,BlGeorg_RT2.2,FA4A,2018-11-10,271
17144,BlGeorg_RT2.2,FA4A,2018-11-11,289
17144,BlGeorg_RT2.2,FA4A,2018-11-12,275
17144,BlGeorg_RT2.2,FA4A,2018-11-13,202
17144,BlGeorg_RT2.2,FA4A,2018-11-14,255
17144,BlGeorg_RT2.2,FA4A,2018-11-15,266
17144,BlGeorg_RT2.2,FAD5,2018-11-09,108
17144,BlGeorg_RT2.2,FAD5,2018-11-10,689
17144,BlGeorg_RT2.2,FAD5,2018-11-11,540
17144,BlGeorg_RT2.2,FAD5,2018-11-12,582
17144,BlGeorg_RT2.2,FAD5,2018-11-13,251
17144,BlGeorg_RT2.2,FAD5,2018-11-14,332
17144,BlGeorg_RT2.2,FAD5,2018-11-15,322
17145,BeniciaRT_03,F95A,2018-11-09,220
17145,BeniciaRT_03,F95A,2018-11-10,1317
17145,BeniciaRT_03,F95A,2018-11-11,1325
17145,BeniciaRT_03,F95A,2018-11-12,1320
17145,BeniciaRT_03,F95A,2018-11-13,1333
17145,BeniciaRT_03,F95A,2018-11-14,1323
17145,BeniciaRT_03,F95A,2018-11-15,1321
17145,BeniciaRT_03,FA94,2018-11-12,1
17145,BeniciaRT_03,FA94,2018-11-13,1
17145,BeniciaRT_03,FA94,2018-11-14,1
17145,BeniciaRT_03,FA94,2018-11-15,4
17145,BeniciaRT_03,FA94,2018-11-16,6
17145,BeniciaRT_03,FAA2,2018-11-09,2
17145,BeniciaRT_03,FAA2,2018-11-10,14
17145,BeniciaRT_03,FAA2,2018-11-11,10
17145,BeniciaRT_03,FAA2,2018-11-12,31
17145,BeniciaRT_03,FAA2,2018-11-13,17
17145,BeniciaRT_03,FAA2,2018-11-14,36
17145,BeniciaRT_03,FAA2,2018-11-15,14
17145,BeniciaRT_03,FAA4,2018-11-10,4
17145,BeniciaRT_03,FAA4,2018-11-11,11
17145,BeniciaRT_03,FAA4,2018-11-12,13
17145,BeniciaRT_03,FAA4,2018-11-13,14
17145,BeniciaRT_03,FAA4,2018-11-14,10
17145,BeniciaRT_03,FAA4,2018-11-15,9
17145,BeniciaRT_03,FAA4,2018-11-16,14
17145,BeniciaRT_03,FACA,2018-11-09,102
17145,BeniciaRT_03,FACA,2018-11-10,555
17145,BeniciaRT_03,FACA,2018-11-11,705
17145,BeniciaRT_03,FACA,2018-11-12,737
17145,BeniciaRT_03,FACA,2018-11-13,712
17145,BeniciaRT_03,FACA,2018-11-14,691
17145,BeniciaRT_03,FACA,2018-11-15,612
17146,BeniciaRT_08,FAD6,2018-11-09,59
17146,BeniciaRT_08,FAD6,2018-11-10,211
17146,BeniciaRT_08,FAD6,2018-11-11,274
17146,BeniciaRT_08,FAD6,2018-11-12,353
17146,BeniciaRT_08,FAD6,2018-11-13,336
17146,BeniciaRT_08,FAD6,2018-11-14,414
17146,BeniciaRT_08,FAD6,2018-11-15,308
17146,BeniciaRT_08,FB5A,2018-11-09,231
